Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Singapore,SGP,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1.519337017,1.378857518,1.465434852,1.383125864,1.422550053,1.250998137,1.038961039,0.996068152,0.998920086,0.925925926,7.763532764,8.254043768,8.958837772,11.50117894,12.16557294,13.68198627,14.18495298,14.55422911,15.11450382,21.72293942,22.56897332,22.57926307,22.67013437,24.69931271,..,..,..
Singapore,SGP,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,0.276243094,0.262639527,0.286715514,0.248962656,0.263435195,0.266169816,0.25974026,0.366972477,0.377969762,0.396825397,0.356125356,0.404376784,0.338983051,0.340581609,0.378596668,0.369783413,-1.45E-16,0,1.41E-16,1.38E-16,-1.26E-16,1.19E-16,1.20E-16,-1.19E-16,..,..,..
Singapore,SGP,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,4.281767956,3.808273145,2.038865881,1.798063624,1.712328767,1.384083045,1.428571429,1.808650066,1.241900648,1.19047619,1.092117759,1.070409134,1.307506053,1.231333508,1.161029783,1.003697834,1.227795193,1.346202692,1.374045802,1.390268123,1.3116237,1.199657241,1.213697443,1.245704467,..,..,..
Singapore,SGP,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.164049684,0.092785897,0.131310184,0.134255219,0.134634803,0.085623103,0,0,0,0,0,0,0,0.106007067,0.141661301,0.03623626,0.047624717,0.12881855,0.050740816,0.039623576,0.058411215,0.038270188,0.087265892,2.241241749,..,..,..
Singapore,SGP,Surface area (sq. km),AG.SRF.TOTL.K2,680,680,680,680,680,680,680,680,680,680,680,680,685,697,699,699,704,705,710,710,712,714,716,717,717,717,..
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,36152800270,45474442836,52156414979,60644572348,73777792327,87890009877,96403758865,1.00E+11,85707636233,86283126844,95833932715,89286208629,91941192896,97001377569,1.14E+11,1.27E+11,1.48E+11,1.80E+11,1.92E+11,1.92E+11,2.36E+11,2.75E+11,2.89E+11,3.00E+11,3.06E+11,2.93E+11,..
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.207448728,3.670136095,4.67547762,3.260015288,2.008372345,..
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,11864.53369,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53093.67015,54451.21033,55617.6125,56007.28821,52888.74467,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,31240,31084,30519,31189,32566,33790,35316,36934,38270,39462,40458,39133,35474,33435,34640,36607,37685,38817,..
Sint Maarten (Dutch part),SXM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,744.401,762.736,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.48963626,20.83579643,..,..,..
Sint Maarten (Dutch part),SXM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..
Sint Maarten (Dutch part),SXM,Surface area (sq. km),AG.SRF.TOTL.K2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovakia,SVK,"Population, total",SP.POP.TOTL,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5424050,..
Slovakia,SVK,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,1.191734168,1.106637658,0.961720986,0.927366445,0.835291765,0.765932244,0.714682439,0.688088396,0.596796451,0.597969009,0.55569211,0.528530923,0.481218728,0.443278002,0.386905063,0.319192869,0.294005706,0.272698892,0.274190077,0.254113759,0.232224059,0.22693289,..,..,..
Slovakia,SVK,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,44183.683,42881.898,40421.341,42115.495,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32764.645,33677.728,..,..,..
Slovakia,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,8.328661591,8.05247737,7.560575842,7.854439175,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.059022901,6.221186601,..,..,..
Slovakia,SVK,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,32.37278862,35.82898853,36.96428571,41.82448037,40.25622074,43.61960213,42.06426485,42.08475402,41.91510864,42.415658,39.07266811,43.97751606,40.49878016,45.80213904,44.79425573,43.11409396,42.96682205,41.66433175,38.53754941,40.21472393,39.90162037,41.36986301,41.35723431,39.06732551,..,..,..
Slovakia,SVK,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,25.8029712,26.32974175,26.66243309,28.37614279,30.48109356,31.13274969,32.0771809,33.49219699,36.86899653,35.89863039,34.23953662,32.87836583,32.49739756,34.24019379,31.49849962,31.69491525,31.37884092,29.76729153,31.64019023,30.75942645,30.50923335,32.74172474,..,..,..
Slovakia,SVK,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,17.48692838,15.47802292,18.13480904,18.58075751,16.82939819,17.7237806,17.42911496,15.74619194,13.45800123,17.01295071,19.92713004,18.45868152,18.74704268,19.81738563,19.41110278,21.24626122,21.77168417,21.67636285,22.40210462,22.89962825,24.01790711,22.75696864,..,..,..
Slovakia,SVK,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,28.8528178,29.82273201,29.97767857,25.77367206,28.67701404,25.32751092,27.19084713,26.25426206,24.53259222,23.61576101,26.62689805,22.83190578,24.66793169,23.47593583,22.83899475,22.4966443,22.92295037,23.05968058,22.50141163,19.63190184,19.58912037,20.4261796,21.99103713,21.68004941,..,..,..
Slovakia,SVK,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,3.264636148,2.606882169,2.098214286,2.33256351,1.57674304,1.431344008,1.41187926,1.388212372,1.28852956,1.184651043,1.111713666,0.96359743,0.731905665,0.855614973,0.938967136,0.966442953,0.822593913,0.784533483,0.846979108,0.858895706,0.83912037,0.943683409,0.928297055,0.926497838,..,..,..
Slovakia,SVK,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,28.05033741,24.67153285,23.03571429,23.25635104,21.23675782,20.37845706,20.76436222,20.28738432,21.72814553,21.83878445,22.18004338,17.93361884,17.43019789,14.83957219,15.05109086,15.94630872,16.56155744,15.77472681,17.41953698,19.93865031,18.98148148,15.61643836,15.04481434,18.3446572,..,..,..
Slovakia,SVK,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,53.89658893,55.28476142,51.87335571,49.61253809,49.29877508,47.33785957,44.69607754,44.76217176,45.44246883,43.11003447,41.8068012,44.66109564,44.66736065,41.49818317,44.48612153,41.93419741,41.29716064,44.08532644,41.93058788,41.63568773,40.96250699,39.81925087,..,..,..
Slovakia,SVK,Surface area (sq. km),AG.SRF.TOTL.K2,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49030,49035,49040,49037,49036,49036,49036,49036,49036,..
Slovakia,SVK,GDP (current US$),NY.GDP.MKTP.CD,12694544693,14213045494,15431288006,16452201101,20079363626,25733043137,27821913815,27660149541,29828899206,30415095887,29114875622,30703017450,35083608131,46731767494,57240535138,62493023256,70388970016,86072414454,1.00E+11,88661433732,89254437086,97919794273,93049717830,98028544875,1.00E+11,86581789952,..
Slovakia,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,1.901327462,6.205530046,5.84349556,6.75714701,6.067542673,4.011814145,-0.205071462,1.210176214,3.316465879,4.522790656,5.418717306,5.258838117,6.397286236,8.485509504,10.83443581,5.652722009,-5.491361008,5.081851666,2.841938591,1.523328264,1.427984633,2.521909235,3.595020933,..
Slovakia,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2395.564582,2680.041026,2908.810832,3089.438276,3755.727737,4799.151051,5177.748864,5138.148679,5533.588845,5636.579532,5402.929754,5708.082659,6524.861878,8696.913242,10654.79371,11631.35457,13100.36527,16014.59869,18604.31923,16460.22111,16554.8788,18138.72342,17207.27849,18108.52175,18501.42962,15962.57224,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063768,..
Slovenia,SVN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,0.547257039,0.535852434,0.530155232,0.480700056,0.453220947,0.404886586,0.404950274,0.384093049,0.371069428,0.347510984,0.332039015,0.313046362,0.2908276,0.29010071,0.272228474,0.272706836,0.259549359,0.254787116,0.240919803,..,..,..
Slovenia,SVN,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,12478.801,13164.53,13340.546,14403.976,14954.026,15859.775,15192.381,15276.722,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16252.144,16244.81,17355.911,15273.055,15423.402,15192.381,14928.357,14440.646,..,..,..
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,6.250344854,6.609542582,6.705668873,7.238644496,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.098262566,8.049468764,8.58644121,7.488006632,7.528814795,7.400654117,7.256783263,7.010182271,..,..,..
Slovenia,SVN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,46.75036928,42.82352941,47.95180723,45.48192771,42.63038549,42.21748401,38.08882907,39.04512753,42.19269103,38.33910035,40.32716927,41.39784946,42.94234592,41.28256513,41.01049869,40.84142395,40.79696395,41.70375079,38.08955224,40.65202927,40.25889968,40.82955282,40.48419637,40.51603905,..,..,..
Slovenia,SVN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,..,..,11.28416103,10.69637883,10.80263881,11.86354379,11.15743011,11.46820809,12.35819455,12.79404705,13.14314824,12.84159613,12.17598098,13.38061466,13.0647415,13.40420615,12.68050542,12.88939052,11.59940841,12.46098439,12.81502615,11.12720251,10.9064112,10.97003555,..,..,..
Slovenia,SVN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,..,..,38.02527182,43.81615599,46.48158329,46.91955193,51.79009318,50.01156069,46.80183442,48.72779645,46.56138563,46.02176542,43.87633769,44.44444444,44.41080578,44.90409059,45.26173285,44.42437923,48.44707374,47.515006,48.24060865,48.9741733,48.71039057,48.52717115,..,..,..
Slovenia,SVN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,19.35007386,18.03921569,14.77911647,13.17771084,14.8904006,13.07746979,12.51682369,12.62262917,12.02657807,13.7716263,16.85633001,14.11290323,12.25977469,14.36205745,14.56692913,15.40453074,16.19228336,14.5581691,13.31343284,12.6413839,12.16828479,11.14711601,11.23066577,11.64574616,..,..,..
Slovenia,SVN,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,0.147710487,0.156862745,0.080321285,0.075301205,-2.10E-16,-1.58E-15,0,0.065402224,1.46179402,1.522491349,2.489331437,2.284946237,2.054340623,2.070808283,1.902887139,1.877022654,1.8342821,1.970756516,1.791044776,1.796407186,1.812297735,1.62022035,1.815736382,1.743375174,..,..,..
Slovenia,SVN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,14.40177253,19.52941176,16.62650602,17.99698795,16.4021164,17.34186212,20.0538358,18.44342708,19.06976744,21.5916955,15.22048364,17.40591398,17.56129887,16.56646627,16.01049869,14.04530744,12.39721695,9.281627463,10.98507463,11.70991351,12.03883495,10.30460143,8.809683927,8.577405858,..,..,..
Slovenia,SVN,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,..,..,47.45812518,42.81337047,39.36228697,37.80549898,33.59489946,35.00578035,37.09872073,34.49351896,35.78706062,37.07376058,40.11890606,37.77777778,38.75174662,38.15576612,38.17689531,38.69074492,35.57997042,36.47058824,36.32905373,37.89524499,37.18987964,36.56678517,..,..,..
Slovenia,SVN,Surface area (sq. km),AG.SRF.TOTL.K2,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,20270,..
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,21273048928,21480028329,20749144658,22125432776,22689993408,20342197589,20875389931,23563581047,29697443017,34470229198,36346971770,39587730523,48114700246,55589863776,50244790220,48016423841,51287600778,46240004973,47675792660,49491396798,42746980843,..
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,3.516279867,5.114401077,3.285613401,5.274355086,4.15544216,2.949355156,3.836311613,2.842102933,4.351785441,4.002988098,5.656016806,6.94157235,3.300289653,-7.797360798,1.237670766,0.64933632,-2.718168813,-1.057865675,3.048362068,2.879160899,..
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,10690.66198,10801.4311,10447.93775,11165.27502,11441.99623,10227.73488,10479.29778,11814.10209,14880.46899,17260.90239,18169.17979,19726.12575,23841.32389,27501.81752,24633.79608,23438.84716,24983.69373,22477.60381,23144.11672,24001.88013,20713.07475,..
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,311849,320764,329984,339490,349250,359236,369438,379859,390489,401319,412336,423535,434893,446352,457841,469306,480716,492075,503410,514767,526177,537648,549162,560685,572171,583591,..
Solomon Islands,SLB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.405968471,0.370637314,0.31352909,0.294530876,0.257339449,0.239056536,0.231061716,0.230491963,0.224021152,0.227399565,0.259341704,0.289325426,0.293159547,0.282737198,0.262321299,0.241074741,0.218696935,0.216542763,0.206570642,0.223794986,0.210809948,0.186350376,0.174831573,0.166993534,..,..,..
Solomon Islands,SLB,CO2 emissions (kt),EN.ATM.CO2E.KT,146.68,146.68,143.013,143.013,139.346,143.013,143.013,143.013,143.013,146.68,146.68,154.014,154.014,161.348,161.348,161.348,161.348,176.016,183.35,190.684,194.351,198.018,198.018,198.018,..,..,..
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.470355845,0.457283236,0.43339374,0.421258358,0.398986399,0.398103197,0.38710961,0.376489697,0.36624079,0.365494781,0.355729308,0.363639369,0.354142283,0.361481521,0.352410553,0.343801273,0.335641002,0.35770157,0.364216047,0.370427786,0.369364301,0.368304169,0.360582123,0.353171567,..,..,..
Solomon Islands,SLB,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Solomon Islands,SLB,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
Solomon Islands,SLB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Solomon Islands,SLB,Surface area (sq. km),AG.SRF.TOTL.K2,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,..
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435101217.5,400464594,341663056,332736306.5,375109694.3,413911362.3,456707935,516074229,608292551.5,597762270.8,671585231.6,886503123.8,1025124684,1059695156,1158190175,1156834751,..
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.895556838,12.92847503,4.660611855,3.014386846,1.507426291,3.253985586,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,970.0689337,998.7252018,1147.867918,1210.413374,1330.727669,1445.662731,1529.793228,1495.079761,1206.633242,1201.573044,1055.210356,945.5289267,785.6255585,745.4571873,819.3012297,881.9647785,950.0576951,1048.771486,1208.344196,1161.22881,1276.348513,1648.854127,1866.707246,1890.000903,2024.202861,1982.26969,..
Somalia,SOM,"Population, total",SP.POP.TOTL,6321615,6319531,6294017,6269244,6278911,6346440,6480888,6672781,6904231,7148406,7385416,7610053,7827203,8039104,8251054,8466938,8686939,8909015,9132589,9356827,9581714,9806670,10033630,10268157,10517569,10787104,..
Somalia,SOM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,CO2 emissions (kt),EN.ATM.CO2E.KT,18.335,3.667,11.001,11.001,11.001,11.001,..,..,..,..,517.047,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,575.719,638.058,623.39,..,..,..
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.002900366,0.000580265,0.00174785,0.001754757,0.001752055,0.001733413,..,..,..,..,0.070009191,0.066015178,0.074959088,0.073895549,0.071997347,0.07016161,0.068384733,0.068326521,0.065850768,0.063880736,0.06391226,0.05870688,0.06359194,0.060710992,..,..,..
Somalia,SOM,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Somalia,SOM,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,0,0,0,0,0,0,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..
Somalia,SOM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Somalia,SOM,Surface area (sq. km),AG.SRF.TOTL.K2,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,637660,..
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5352000000,5707000000,5953000000,..
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.484075684,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,521.2230393,542.615884,551.8626686,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,35200000,35933108,36690739,37473796,38283223,39120000,40000247,40926063,41899683,42923485,44000000,44909738,45448096,46034026,46641103,47270063,47921682,48596781,49296223,50020918,50771826,51549958,52356381,53192216,54058647,54956920,..
South Africa,ZAF,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1.356292316,1.379281646,1.275262093,1.283537529,1.280293397,1.298536878,1.239875679,1.228514395,1.208867859,1.155076793,1.093759142,1.023063236,0.931408582,1.005982017,1.042280302,0.888285965,0.876871674,0.846053405,0.855995595,0.872644942,0.788197426,0.749698684,0.715655174,0.68771995,..,..,..
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,319795.403,332618.902,307822.648,321104.522,337576.686,360363.424,365431.218,377855.014,377726.669,375236.776,378665.421,372042.819,356637.752,404459.099,450186.589,416915.898,447894.714,467436.157,497593.565,503262.747,474099.096,475037.848,472071.245,471238.836,..,..,..
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.085096676,9.256613761,8.389655166,8.568774885,8.817875287,9.211743967,9.135724037,9.232625528,9.015024505,8.741992315,8.606032295,8.284234902,7.84714396,8.786090076,9.652142853,8.81987185,9.346389678,9.61866501,10.09394908,10.0610458,9.337838194,9.215096703,9.016498772,8.859169093,..,..,..
South Africa,ZAF,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,59.81051595,60.90581532,62.7410995,64.87109793,65.0479568,65.24735322,65.81719712,65.96014365,66.5821831,67.23911617,68.42536808,71.82987329,70.5434184,70.54702082,69.605519,67.4259314,67.43501979,67.83926017,69.32019565,63.98778228,70.01320681,69.12573151,68.09632409,66.2226451,..,..,..
South Africa,ZAF,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1.077870403,1.050647146,1.143619556,1.22307745,1.163396989,1.089832302,0.967347021,0.835581607,0.703835662,0.926432648,0.845414137,1.117714894,1.156740972,0.611077364,1.414875333,1.515471353,1.368898495,1.874151768,1.79888721,1.399727487,1.871790112,1.854196258,1.958286402,1.988981231,..,..,..
South Africa,ZAF,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,14.7404511,14.27468966,13.2921948,7.332754722,8.965000326,8.911999349,9.039275895,9.59220512,11.81376023,8.18544289,8.801797352,6.963541205,6.299868389,9.834356329,12.05780055,6.68109135,11.86078499,12.70249704,12.71822838,15.36567061,11.10389209,12.73312542,12.55680273,13.74077878,..,..,..
